	Unnamed: 0	sentences	label
1736	1736	Om den geringen man hiertoe te bewegen, was niet meer dan een zeer eenvoudige staatkunde noodig.	stern
1737	1737	Hy gehoorzaamt zyn hoofden, men had dus slechts deze hoofden te winnen door hun een gedeelte van de winst toetezeggen, en ... het gelukte volkomen.	stern
1738	1738	 Als men let op de ontzettende massa javasche produkten die in Nederland worden te-koop geveild, kan men zich overtuigen van het doeltreffende dezer staatkunde, al vindt men ze niet edel.	stern
1739	1739	Want, mocht iemand vragen of de landbouwer zelf eene met deze uitkomst evenredige belooning geniet, dan moet ik hierop een ontkennend antwoord geven.	stern
1740	1740	De Regeering verplicht hem op _zyn_ grond aantekweeken wat _haar_ behaagt, ze straft hem wanneer hy het aldus voortgebrachte verkoopt aan wien het ook zy buiten háár, en _zyzelf	stern
1741	1741	_ bepaalt den prys dien ze hem daarvoor uitbetaalt.	stern
1742	1742	De kosten op den overvoer naar Europa, door bemiddeling van een bevoorrecht handelslichaam, _zyn_ hoog.	stern
1743	1743	De aan de Hoofden toegelegde aanmoedigingsgelden bezwaren daarentegen den inkoopprys, en ... daar toch ten-slotte de geheele zaak winst afwerpen	stern
1744	1744	_moet_, kan deze winst niet anders worden gevonden dan door juist zóóveel aan den javaan uittebetalen, dat hy niet sterve van honger, hetgeen de voortbrengende kracht der natie verminderen zou.	stern
1745	1745	Ook aan de europesche beambten wordt een belooning uitbetaald in evenredigheid met de opbrengst.[18]	stern
1746	1746	Wel wordt dus de arme Javaan voorgezweept door dubbel gezag, wel wordt hy dikwyls afgetrokken van zyn rystvelden, wel is hongersnood vaak 't gevolg van deze maatregelen, doch ... vroolyk wapperen te Batavia, te Samarang, te Soerabaja, te Passaroean, te Bezoeki, te Probolingo, te Patjitan, te Tjilatjap, de vlaggen aan boord der schepen, die beladen worden met de oogsten die Nederland ryk maken.	stern
1747	1747	 _Hongersnood_?	stern
1748	1748	Op het ryke vruchtbare gezegende Java, _hongersnood_?	stern
1749	1749	Ja, lezer.	stern
1750	1750	Voor weinige jaren zyn geheele distrikten uitgestorven van honger.[19]	stern
1751	1751	Moeders boden hun kinderen te-koop voor spyze.	stern
1752	1752	Moeders hebben hun kinderen gegeten ...	stern
1753	1753	Maar toen heeft zich 't moederland met die zaak bemoeid.	stern
1754	1754	In de raadzalen der volksvertegenwoordiging is men daarover ontevreden geweest, en de toenmalige Landvoogd heeft bevelen moeten geven, dat men de uitbreiding der dusgenaamde _europesche-marktprodukten_ voortaan niet weder zou voortzetten tot hongersnood toe ...	stern
1755	1755	Ik ben daar bitter geworden.	stern
1756	1756	Wat zoudt ge denken van iemand die zulke zaken kon neerschryven	stern
1757	1757	_zonder_ bitterheid?	stern
1758	1758	 My blyft over te spreken van de laatste en voornaamste soort der inkomsten van inlandsche hoofden:	stern
1759	1759	het willekeurig beschikken over personen en eigendommen hunner onderhoorigen.	stern
1760	1760	 Volgens het algemeen begrip in byna geheel	stern
1761	1761	Azie, behoort de onderdaan met al wat hy bezit, aan den vorst.	stern
1762	1762	Dit is ook op Java het geval, en de afstammelingen of verwanten der vroegere vorsten maken gaarne gebruik van de onkunde der bevolking, die niet recht begrypt dat haar _Tommongong	stern
1763	1763	_ of _Adhipatti_ of _Pangerang	stern
1764	1764	_ thans een _bezoldigd ambtenaar_ is die zyn eigen en hare rechten voor een bepaald inkomen verkocht heeft, en dat dus de schraal beloonde arbeid in koffituin of suikerveld, in de plaats getreden is van de belastingen die vroeger door de heeren des lands van de opgezetenen gevorderd werden.	stern
1765	1765	Niets is dus gewoner dan dat honderde huisgezinnen van verren afstand worden opgeroepen om _zonder betaling_ velden te bewerken, die den Regent toebehooren.	stern
1766	1766	Niets is gewoner dan het onbetaald verstrekken van levensmiddelen	stern
1767	1767	ten-behoeve der hofhouding van den Regent.	stern
1768	1768	En wanneer die Regent een gevallig oog mocht slaan op het paard, den buffel, de dochter, de vrouw, van den geringen man, zou men 't ongehoord vinden, als deze den onvoorwaardelyken afstand van het begeerd voorwerp weigerde.	stern
1769	1769	 Er zyn Regenten, die van zoodanige willekeurige beschikkingen een matig gebruik maken, en niet meer van den geringen man vorderen, dan tot het ophouden van hun rang volstrekt noodig is.	stern
1770	1770	Anderen gaan iets verder, en geheel-en-al ontbreekt deze onwettigheid nergens.	stern
1771	1771	Het is dan ook moeielyk ja onmogelyk, zoodanig misbruik	stern
1772	1772	_ uitteroeien, daar het diep geworteld is in den aard der bevolking zelf die er onder lydt.	stern
1773	1773	De Javaan is gul, vooral waar het te doen is om een bewys te geven van gehechtheid aan zyn Hoofd, aan den afstammeling van hen wien zyn vaderen gehoorzaamden.	stern
1774	1774	Ja, hy zou meenen te-kort te doen aan den eerbied dien hy aan zyn erfelyken heer verschuldigd is, wanneer hy zonder geschenken diens _kratoon_ betrad.	stern
1775	1775	Zulke geschenken zyn dan ook dikwyls van zoo weinig waarde, dat het afwyzen iets vernederends zou in zich sluiten, en vaak is alzoo deze gewoonte eerder te vergelyken met de hulde van een kind dat zyn liefde tot den vader tracht te uiten door 't aanbieden van een klein geschenk, dan optevatten als schatting aan dwingelandsche willekeur.	stern
1776	1776	Maar ... aldus wordt door een _lief gebruik_, de afschaffing van _misbruik_ belemmerd.	stern
1777	1777	Indien de _aloen-aloen_[20] voor de woning van den Regent in verwilderden staat lag, zou de nabywonende bevolking hierover beschaamd wezen, en er ware veel gezags noodig om haar te _beletten	stern
1778	1778	_ dat plein van onkruid te reinigen, en het te brengen in een staat die met den rang des Regents overeenstemt.	stern
1779	1779	Hiervoor eenige betaling te geven,	stern
1780	1780	zou algemeen als een beleediging worden aangemerkt.	stern
1781	1781	Maar naast dien _aloen-aloen_, of elders, liggen _Sawah's_ die op den ploeg wachten, of op een leiding die het water daarheen moet voeren, dikwyls van mylen ver ...	stern
1782	1782	_ behooren den Regent.	stern
1783	1783	Hy roept, om _zyn_ velden te bewerken of te besproeien, de bevolking van gansche dorpen op, wier eigen _Sawah's	stern
1784	1784	_ evenzeer behoefte hebben aan bearbeiding ... ziedaar het _misbruik_.	stern
1785	1785	Dit is aan de Regeering bekend, en wie de staatsbladen leest, waarin de wetten, instruktien en handleidingen voor de ambtenaren bevat zyn, juicht de menschlievendheid toe, die by het ontwerpen daarvan schynt te hebben voorgezeten.	stern
1786	1786	Alom wordt den Europeaan, met gezag in de binnenlanden bekleed, als een zyner duurste verplichtingen op 't hart gedrukt, de bevolking te beschermen tegen haar eigen onderworpenheid en de hebzucht der Hoofden.	stern
1787	1787	En, als ware het niet genoeg, deze verplichting voorteschryven _in 't algemeen_, er wordt nog van de _adsistent-residenten_, by de aanvaarding van 't bestuur eener afdeeling, een _afzonderlyke eed_ gevorderd, dat zy deze vaderlyke zorg voor de bevolking zullen beschouwen als een eersten plicht.	stern
1788	1788	Dit is voorzeker een schoone roeping.	stern
1789	1789	Rechtvaardigheid voortestaan, den geringe te beschermen tegen den machtige, den zwakke te beschutten tegen de overmacht van den sterke, het ooilam van den arme terug te vorderen uit de stallen des vorstelyken roovers ...	stern
1790	1790	zie, 't is om 't hart te doen gloeien van genot, by 't denkbeeld dat men geroepen is tot iets zóó schoons!	stern
1791	1791	En wie in de javasche binnenlanden soms ontevreden moge zyn met standplaats of belooning, hy sla het oog op den verheven plicht die op hem rust, op 't heerlyk genoegen dat de vervulling van _zulk_ een plicht met zich brengt, en hy zal geen andere belooning begeeren.	stern
1792	1792	gemakkelyk is deze plicht niet.	stern
1793	1793	Vooreerst hebbe men juist te beoordeelen, waar het _gebruik_ heeft opgehouden om voor _misbruik_ plaats te maken?	stern
1794	1794	En ... waar het misbruik _bestaat_, waar inderdaad roof of willekeur gepleegd	stern
1795	1795	_is_, zyn veelal de slachtoffers zelf hieraan medeplichtig, hetzy uit te ver gedreven onderwerping, hetzy uit vrees, hetzy uit wantrouwen op den wil of de macht der persoon die hen beschermen moet.	stern
1796	1796	Ieder weet dat de _europesche_ beambte elk oogenblik kan geroepen worden tot een andere betrekking, en dat de _Regent, de machtige Regent_, dáár blyft.	stern
1797	1797	Voorts zyn er zoo véél manieren om zich het eigendom van een arm onnoozel mensch toeteëigenen!	stern
1798	1798	Als een _mantrie_[21] hem zegt dat de Regent zyn paard begeert, met dit gevolg dat het begeerde dier weldra plaats heeft gekregen in de stallen van den Regent, bewyst zulks nog volstrekt niet dat deze niet van voornemen was--o, zeker!--daarvoor een hoogen prys te betalen ...	stern
1799	1799	Als honderden arbeiden op de velden van een Hoofd, zonder daarvoor betaling te ontvangen, volgt hieruit geenszins dat hy dit liet geschieden ten _zynen_ behoeve.	stern
1800	1800	Had niet zyn bedoeling kunnen zyn, hun den oogst overtelaten uit de menschlievende berekening dat zyn grond beter gelegen was, vruchtbaarder dan de hunne, en dus hun arbeid milder beloonen zou?	stern
1801	1801	 Bovendien, vanwaar haalt de europesche beambte de getuigen die den moed hebben een verklaring te doen tegen hun heer, den gevreesden Regent?	stern
1802	1802	En, waagde hy een beschuldiging, _zonder die te kunnen bewyzen	stern
1803	1803	_, waar blyft dan de verhouding van _ouder broeder_, die in zulk geval zyn _jongeren broeder_ zonder grond zou hebben gekrenkt in zyn eer?	stern
1804	1804	Waar blyft de gunst van de Regeering, die hem brood geeft voor dienst, maar hem dat brood opzegt, hem ontslaan zou als onbekwaam, wanneer hy een zoo hooggeplaatst persoon als een _Tommongong, Adhipatti_ of _Pangerang_ had verdacht of aangeklaagd met ligtvaardigheid?	stern
1805	1805	 Neen, neen, gemakkelyk is die plicht niet!	stern
1806	1806	Dit blykt reeds hieruit, dat de neiging der inlandsche Hoofden om de grens van 't geoorloofd beschikken over arbeid en eigendom hunner onderhoorigen te overschryden, overal volmondig erkend wordt	stern
1807	1807	... dat alle adsistent-residenten den eed doen die misdadige hebbelykheid te-keer te gaan, en ... dat toch slechts _zeer_ zelden een Regent wordt aangeklaagd wegens willekeur of misbruik van gezag.	stern
1808	1808	Er schynt dus wel een byna-onoverkomelyke moeielykheid te bestaan, om gevolg te geven aan den eed:	stern
1809	1809	"""_de inlandsche bevolking te beschermen tegen uitzuiging, en knevelary_."	stern
1810	1810	    ZESDE HOOFDSTUK   	stern
1811	1811	Verbrugge was een goed mensch.	stern
1812	1812	Als men hem daar zag zitten in zyn blauw-lakenschen frak, met geborduurde eiken- en oranjetakken op kraag en mouw-opslagen, was 't moeielyk in hem den type te miskennen die voorheerscht onder de Hollanders in Indie ... een menschensoort, in 't voorbygaan gezegd, die zeer onderscheiden is van de Hollanders in Holland.	stern
1813	1813	Traag zoolang er niets te doen viel, en ver van de beredderingzucht die in Europa voor yver geldt, maar yverig waar bezigheid noodig was ...	stern
1814	1814	eenvoudig maar hartelyk voor wie tot zyn omgeving behoorden ... mededeelzaam, hulpvaardig en gastvry ... welgemanierd zonder styfheid ...	stern
1815	1815	vatbaar voor goede indrukken ...	stern
1816	1816	eerlyk en oprecht, zonder evenwel lust te voelen	stern
1817	1817	de martelaar van deze hoedanigheden te worden ... in 't kort, hy was een man die, zooals men 't noemt, overal op zyn plaats zou wezen, zonder dat men echter op 't denkbeeld komen zou de eeuw naar hem te noemen, wat hy dan ook niet begeerde.	stern
1818	1818	Hy zat in 't midden van de _pendoppo	stern
1819	1819	de tafel die met een wit kleed bedekt, en met spyzen beladen was.	stern
1820	1820	Wel eenigszins ongeduldig vroeg hy van-tyd tot-tyd, met de woorden der zuster van mevrouw Blauwbaard, aan den _mandoor_-oppasser, dat is het hoofd van de policie- en bureaudienaren der adsistent-residentie, of er niets in aantocht was?	stern
1821	1821	Dan stond hy eens op, beproefde vergeefs zyn sporen te doen kletteren op den gestampten kleivloer van de _pendoppo_, stak voor de twintigste maal zyn sigaar aan, en ging, als te-leurgesteld, weer zitten.	stern
1822	1822	Hy sprak weinig.	stern
1823	1823	En toch had hy kùnnen spreken, want hy was niet alleen.	stern
1824	1824	Ik bedoel hiermee nu juist niet dat hy vergezeld was van de twintig of dertig Javanen, bedienden, _mantries_ en oppassers die op den grond gehurkt in en buiten de _pendoppo_ zaten, noch van de velen die aanhoudend uit-en inliepen, noch van 't groot aantal inlanders van verschillenden rang, dat daar buiten de paarden vasthield, of te-paard rondreed ... neen, de Regent zelf van Lebak, _Radhen Adhipatti Karta	stern
1825	1825	_, zat tegenover hem	stern
1826	1826	Wachten is altyd vervelend.	stern
1827	1827	Een kwartier duurt een uur, een uur een halven dag, en zoo voort.	stern
1828	1828	Verbrugge had wel wat spraakzamer mogen zyn.	stern
1829	1829	De Regent van _Lebak_ was een beschaafd oud man, die over veel wist te spreken met verstand en oordeel.	stern
1830	1830	Men had hem slechts aantezien om overtuigd te wezen dat het meerendeel der Europeanen die met hem in aanraking kwamen, meer van hem, dan hy van hen te leeren had.	stern
1831	1831	Zyn levendige donkere oogen weerspraken door hun vuur de vermoeidheid der trekken van zyn gelaat en de grysheid zyner haren.	stern
1832	1832	Wat hy zeide, was gewoonlyk lang overdacht--een eigenaardigheid trouwens die by den beschaafden Oosterling algemeen is--en wanneer men met hem in gesprek was, gevoelde men dat men zyn woorden te beschouwen had als brieven, waarvan hy de minuut in zyn archief had, om zoo noodig daarop te verwyzen.	stern
1833	1833	Dit nu moge onaangenaam schynen voor wie niet gewoon is aan den omgang met javaansche grooten, 't is niet moeielyk alle onderwerpen van gesprek die aanstoot geven kunnen, te vermyden, vooral daar zy van hùn kant nooit op bruske wyze aan den loop van 't onderhoud een andere richting geven zullen, omdat dit naar oostersche begrippen in-stryd wezen zou met den goeden toon.	stern
1834	1834	Wie dus oorzaak heeft het aanroeren van een bepaald punt te vermyden,	stern
1835	1835	behoeft slechts over onbeduidende zaken te spreken, en hy kan verzekerd zyn dat een javaansch hoofd hem niet, door een onbegeerde wending in 't gesprek, zal voeren op een terrein dat hy liever niet betrad.	stern
1836	1836	 Over de beste wijze van omgang met die hoofden, bestaan overigens verschillende meeningen.	stern
1837	1837	Het komt my voor dat eenvoudige oprechtheid, zonder streven naar diplomatische voorzichtigheid, de voorkeur verdient.[22]  	stern
1838	1838	Hoe dit zy, Verbrugge begon met een banale opmerking over 't weêr en den regen.	stern
1839	1839	 --Ja, mynheer de kontroleur, het is westmoesson.	stern
1840	1840	 Dit nu wist Verbrugge wel:	stern
1841	1841	men was in Januari.[23]	stern
1842	1842	Maar wat _hy_ over den regen gezegd had, wist de Regent ook.	stern
1843	1843	Hierop volgde weder eenig zwygen.	stern
1844	1844	De Regent wenkte met een nauw zichtbare beweging van 't hoofd, een der bedienden die neergehurkt zaten aan den ingang der _pendoppo_.	stern
1845	1845	Een kleine jongen, allerliefst gevat in een blauw-fluweelen buis, witten pantalon, met gouden lyfband die zyn kostbaren	stern
1846	1846	_sarong_, vasthield om de lenden, en op 't hoofd den behagelyken _kain kapala_, waaronder zyn zwarte oogen zoo ondeugend te-voorschyn kwamen, kroop hurkende tot aan de voeten des Regents, zette de gouden doos neder, die de tabak, de kalk, de _sirie_, de _pinang_, en de _gambier_ bevatte, maakte den _slamat_, door beide handen saamgevoegd opteheffen tot aan het diep neergebogen voorhoofd, en bood daarop zyn	stern
1847	1847	heer de kostbare doos aan.[24	stern
1848	1848	 --De weg zal moeielyk zyn na zooveel regen, zei de Regent, als om 't lang wachten verklaarbaar te maken, terwyl hy een betelblad met kalk bestreek.	stern
1849	1849	 --In 't _	stern
1850	1850	_ is de weg zoo slecht niet, antwoordde Verbrugge die, als hy ten-minste niets stuitends wilde aanroeren, dit antwoord wel wat ondoordacht gaf.	stern
1851	1851	Want hy had moeten bedenken dat een Regent van _Lebak_ niet gaarne de wegen van _Pandeglang_ hoort roemen, al zyn die dan ook werkelyk beter dan in 't _Lebaksche_.	stern
1852	1852	De _Adhipatti_ beging de fout van een te snel antwoord niet.	stern
1853	1853	De kleine _maas_[25] was reeds al hurkend achterwaarts teruggekropen tot aan den ingang der _pendoppo_, waar hy onder zyn makkers plaats nam ...	stern
1854	1854	de Regent had reeds zyn lippen en weinige tanden bruinrood geverwd met het speeksel zyner	stern
1855	1855	_sirie_, voor hy zeide:	stern
1856	1856	 --Ja, er is veel volk in _Pandeglang_.	stern
1857	1857	 Voor wien den Regent en den kontroleur kende, voor wien de toestand van _Lebak_ geen geheim was, had het duidelyk kunnen blyken dat het gesprek reeds een stryd was geworden.	stern
1858	1858	Een toespeling namelyk op den beteren staat der wegen in een naburige afdeeling, scheen het vervolg te wezen op vergeefsche pogingen om ook in _Lebak_ dusdanige betere wegen te doen aanleggen, of de bestaande beter te onderhouden.	stern
1859	1859	Doch hierin had de Regent gelyk, dat _Pandeglang_ dichter bevolkt was, vooral in verhouding tot de veel kleinere oppervlakte, en dat dus dáár de arbeid aan de groote wegen, door vereende krachten ligter viel dan in 't _Lebaksche_, een afdeeling die op honderde palen oppervlakte, slechts zeventigduizend inwoners telde.	stern
1860	1860	 --Dat is waar, zei Verbrugge, we hebben weinig volk hier, maar ...	stern
1861	1861	De _Adhipatti_ zag hem aan, als wachtte hy een aanval af.	stern
1862	1862	"Hy wist dat er na dat ""maar"" iets volgen kon, dat onaangenaam zou te hooren zyn voor hem, die sedert dertig jaren Regent van _Lebak_ geweest was."	stern
1863	1863	Het scheen dat Verbrugge op dit oogenblik geen lust had den stryd voorttezetten.	stern
1864	1864	Althans hy brak 't gesprek af, en vroeg weder aan den _mandoor_-oppasser of hy niets komen zag?	stern
1865	1865	 --Ik zie nog niets van den kant van _Pandeglang_, mynheer de kontroleur, maar daar-ginds aan de andere zyde rydt	stern
1866	1866	het is de _toewan kommendaan	stern
1867	1867	 --Welzeker, _Dongso_, zei Verbrugge naar buiten starende, dat is de kommandant!	stern
1868	1868	Hy jaagt in deze buurt, en is vanmorgen vroeg reeds uitgegaan.	stern
1869	1869	Hé, Duclari ...	stern
1870	1870	 --Hy hoort u al, mynheer, hy komt hierheen.	stern
1871	1871	Zyn jongen rydt achter hem, met een _kidang_[26] achter zich over 't paard.	stern
1872	1872	 --_Pegang koedahnja toewan kommendaan_[27	stern
1873	1873	] gebood Verbrugge aan een der bedienden die buiten zaten.	stern
1874	1874	Bonjour, Duclari!	stern
1875	1875	Ben je nat?	stern
1876	1876	Wat heb je geschoten?	stern
1877	1877	Een krachtig man van dertigjarigen leeftyd en flinke militaire houding, hoewel van uniform geen spoor was, trad de _pendoppo_ in.	stern
1878	1878	Het was de eerste-luitenant Duclari, kommandant van 't kleine garnizoen te _Rangkas-Betoeng_.	stern
1879	1879	Verbrugge en hy waren bevriend, en hun gemeenzaamheid was te grooter, daar Duclari sedert eenigen tyd de woning van Verbrugge betrokken had in afwachting der voltooiing van een nieuw fort.	stern
1880	1880	Hy drukte dezen de hand, groette den Regent beleefd, en ging zitten onder de vraag:	stern
1881	1881	"""wel, wat heb je al zoo hier?"""	stern
1882	1882	 --Wil je thee, Duclari?	stern
1883	1883	 --Wel neen, ik ben warm genoeg!	stern
1884	1884	Heb je geen klapperwater?[28]	stern
1885	1885	Dat is frisscher.	stern
1886	1886	 --Dat laat ik je niet geven.	stern
1887	1887	Als men warm is, houd ik klapperwater voor heel nadeelig.	stern
1888	1888	Je wordt er styf en jichtig van.	stern
1889	1889	Zie eens de koelies die zware vrachten over de bergen dragen: zy houden zich vlug en lenig door heet water te drinken, of _koppi dahoen_.	stern
1890	1890	Maar _gemberthee_[29] is nog beter ...  --Wat?	stern
1891	1891	_, thee van koffibladen?	stern
1892	1892	Dat heb ik nog nooit gezien.	stern
1893	1893	 --Omdat je niet op Sumatra gediend hebt.	stern
1894	1894	Daar is 't de gewoonte.	stern
1895	1895	 --Laat me dan maar thee geven ... maar niet van koffibladen, en ook niet van gember.	stern
1896	1896	Ja, je bent op Sumatra geweest ... en de nieuwe adsistent-resident ook, niet waar?	stern
1897	1897	 Dit gesprek werd in 't hollandsch gevoerd, een taal die de Regent niet verstond.	stern
1898	1898	Hetzy Duclari gevoelde dat er iets onbeleefds in lag, hem hierdoor van 't onderhoud uittesluiten, hetzyd-i hiermee een andere bedoeling had, op-eenmaal ging hy, zich tot den Regent wendende, in 't maleisch voort:	stern
1899	1899	 --Weet mynheer de _Adhipatti_, dat m'nheer de kontroleur den nieuwen adsistent-resident kent?	stern
1900	1900	 --Wel neen, dát heb niet gezegd, ik heb hem nooit gezien.	stern
1901	1901	Hy diende eenige jaren vóór my op Sumatra.	stern
1902	1902	Ik heb je maar gezegd dat ik daar veel over hem heb hooren spreken, anders niet!	stern
1903	1903	 --Nu, dit komt op 'tzelfde neer.	stern
1904	1904	Men behoeft iemand juist niet te zien om hem te kennen.	stern
1905	1905	Hoe denkt m'nheer de _Adhipatti_ hierover?	stern
1906	1906	De _Adhipatti_ had juist noodig een bediende te roepen.	stern
1907	1907	Er verliep dus wat tyd voor hy zeggen kon:	stern
1908	1908	"""dat hy met den heer kommandant instemde, maar dat het toch dikwyls noodig was iemand te zien voor men hem beoordeelen kon."""	stern
1909	1909	 --Over 't geheel genomen is dit misschien waar, ging nu Duclari in 't hollandsch voort--hetzy omdat deze taal hem gemeenzamer was en hy meende genoeg gedaan te hebben voor de beleefdheid, hetzy omdat hy alleen door Verbrugge verstaan wilde worden--dit moge in 't algemeen waar zyn, maar omtrent Havelaar heeft men waarachtig geen persoonlyke kennismaking noodig ...	stern
1910	1910	hy is een gek!	stern
1911	1911	--Dat heb ik niet gezegd, Duclari!	stern
1912	1912	 --Neen, jy hebt dat niet gezegd, maar ik zeg het na al wat je my van hem verteld hebt.	stern
1913	1913	Ik noem iemand die in 't water springt om een hond te redden van de haaien, een gek.	stern
1914	1914	 --Nu ja, verstandig is 't zeker niet.	stern
1915	1915	Maar ...  --En, hoor eens, dat versje tegen den generaal Vandamme ... 't kwam niet te-pas!	stern
1916	1916	 --Tot je dienst!	stern
1917	1917	Maar een jong mensch mag niet geestig zyn tegen een generaal.	stern
1918	1918	 --Je moet in 't oog houden dat hy nog zeer jong was ... het is veertien jaar geleden.	stern
1919	1919	Hy was toen maar twee-en-twintig jaar oud.	stern
1920	1920	 --En dan de kalkoen dien hy stal!	stern
1921	1921	 --Dat deed hy om den generaal te plagen.	stern
1922	1922	Een jong mensch mag geen generaal plagen, die bovendien, als civiel gouverneur, zyn chef was.	stern
1923	1923	Dat andere versje vind ik aardig, maar ... dat eeuwige duelleeren!	stern
1924	1924	 --Hy deed het gewoonlyk voor een ander.	stern
1925	1925	Hy trok altyd party voor den zwakste.	stern
1926	1926	 --Wel laat ieder voor zichzelf duelleeren, als men het dan volstrekt doen wil!	stern
1927	1927	Ik voor my geloof dat een duel zelden noodig is.	stern
1928	1928	Waar 't onvermydelyk was, zou ook ik een uitdaging aannemen, en in zekere gevallen zelf uitdagen, maar om daarvan dagelyksch werk te maken ...	stern
1929	1929	Het is te hopen dat hy veranderd is op dit punt.	stern
1930	1930	 --Wel zeker, daar is geen twyfel aan!	stern
1931	1931	Hy is nu zooveel ouder, daarby sedert langen tyd getrouwd, en adsistent-resident.	stern
1932	1932	Bovendien, ik heb altyd gehoord dat zyn hart goed was, en dat hy een warm gevoel had voor recht.	stern
1933	1933	 --Nu, dat zal hem te-pas komen in _Lebak_!	stern
1934	1934	Daar is me juist iets voorgekomen, dat ... zou de Regent ons verstaan?	stern
1935	1935	 --Ik geloof 't niet.	stern
1936	1936	Maar toon my iets uit je weitasch, dan denkt hy dat we dáárover spreken.	stern
1937	1937	Duclari nam zyn weitasch, haalde daaruit een paar boschduiven, en die vogels betastende als sprak hy over de jacht, deelde hy	stern
1938	1938	mede dat hy zoo-even in 't veld was nageloopen door een Javaan, die hem gevraagd had of hy niet iets doen kon tot verligting van den druk waaronder de bevolking zuchtte?[30]	stern
1939	1939	ging hy voort, dit is zeer sterk, Verbrugge!	stern
1940	1940	Niet dat ik me verwonder over de zaak zelf.	stern
1941	1941	Ik ben lang genoeg in 't Bantamsche om te weten wat hier voorvalt, maar dat de geringe Javaan, gewoonlyk zoo omzichtig en terughoudend waar 't zyn hoofden geldt, zoo-iets vraagt aan iemand die er niets mee te maken heeft, dit bevreemdt my!	stern
1942	1942	 --En wat heb je geantwoord, Duclari?	stern
1943	1943	 --Wèl, dat het me niet aanging!	stern
1944	1944	Dat hy tot u moest gaan, of tot den nieuwen adsistent-resident, als die zou aangekomen zyn te _Rangkas-Betoeng_, en dáár zyn klachten uiten.	stern
1945	1945	 --_Ienie apa toewan-toewan datang!	stern
1946	1946	_ riep op-eenmaal de oppasser _Dongso_.	stern
1947	1947	Ik zie een _mantrie_ die met zyn _toedoeng	stern
1948	1948	_ wuift.[31]  	stern
1949	1949	Allen stonden op.	stern
1950	1950	Duclari, die niet door zyn tegenwoordigheid in de _pendoppo_ den schyn wilde aannemen als ware ook hy aan de grenzen ter verwelkoming van den adsistent-resident, die wel zyn meerdere doch niet zyn chef, en bovendien een gek was, steeg te-paard, en reed door zyn bediende gevolgd, heen.	stern
1951	1951	De _Adhipatti_ en Verbrugge stelden zich aan den ingang van de _pendoppo_, en zagen een door vier paarden getrokken reiswagen naderen, die weldra vry bemodderd	stern
1952	1952	by 't bamboezen gebouwtje stilhield.	stern
1953	1953	Het zou moeielyk geweest zyn te raden wat er zich al zoo in dien wagen bevond, voor _Dongso_, geholpen door de loopers en een tal van bedienden die tot het gevolg van den Regent behoorden, al de riemen en knoopsels hadden losgemaakt, die het voertuig hielden ingesloten met een zwart lederen foedraal dat aan de diskretie herinnerde, waarmee in vroeger jaren leeuwen en tygers de stad inkwamen, toen de zoölogische tuinen nog reizende dierenspellen waren.	stern
1954	1954	Leeuwen of tygers nu waren er in den wagen niet.	stern
1955	1955	Men had alles maar zoo zorgvuldig gesloten omdat het westmoesson was, en men dus op regen moest bedacht zyn.	stern
1956	1956	Nu is 't uitstappen uit een reiswagen waarin men lang over den weg gehotst heeft, niet zoo gemakkelyk als iemand die nooit of weinig gereisd heeft, zich verbeelden zou.	stern
1957	1957	Nagenoeg als de arme _Sauriers_ uit de voorwereld, die door lang wachten ten-laatste een integreerend deel uitmaken van de klei, waarin ze aanvankelyk niet gekomen waren met het plan om er te blyven, heeft er ook by reizigers die wat nauw op-één gedrukt en in gedwongen houding, te lang in een reiswagen gezeten hebben, iets plaats, wat ik u voorstel _assimilatie_ te noemen.	stern
1958	1958	Men weet eindelyk niet juist meer waar 't lederen kussen van den wagen ophoudt, en waar de ikheid aanvangt, ja, het denkbeeld is me niet vreemd dat men in zulk een wagen kiespyn of kramp hebben kan, die men voor mot in 't laken aanziet, of omgekeerd.	stern
1959	1959	" Er zyn weinig omstandigheden in de stoffelyke wereld, die den denkenden mensch geen aanleiding geven tot het maken van opmerkingen op verstandelyk gebied, en zoo heb ik myzelf dikwyls afgevraagd of niet veel dwalingen die onder ons kracht van wet hebben, veel ""scheefheden"" die wy voor ""recht"" houden, hieruit voortvloeien, dat men te lang met hetzelfde gezelschap in denzelfden reiswagen heeft gezeten?"	stern
1960	1960	Het been dat ge daar links uitsteken moest, tusschen de hoededoos en 't mandje met kersen ...	stern
1961	1961	de knie die ge tegen 't portier gedrukt hield, om de dame tegenover u niet te doen denken dat ge een aanval in den zin hadt op krinoline of deugd ... de gelikdoornde voet die zoo bang was voor de hakken van den _commis-voyageur_ naast u ...	stern
1962	1962	de hals dien ge zoo lang links moest wenden, omdat het drupt aan de rechterzyde..	stern
1963	1963	zie, dat worden zoo alle ten-laatste halzen, en knieën, en voeten, die iets verdraaids bekomen.	stern
1964	1964	Ik houd het voor goed, van tyd tot-tyd eens te wisselen van wagens, zitplaats en medereizigers.	stern
1965	1965	Men kan dan zyn hals eens anders wenden, men beweegt nu-en-dan zyn knie, en misschien zit er eens een juffrouw naast ons met dansschoenen, of een jongetje wiens beentjes den grond niet raken.	stern
1966	1966	Men heeft dan meer kans om _recht_ te zien en _recht_ te loopen, zoodra men weer vasten grond onder de voeten krygt.	stern
