	Unnamed: 0	sentences	label
156	156	Maar dit is me nooit voorgekomen.Ik veronderstel dus dat allen die ooit dezen weg langs kwamen, eindelyk zyn aangeland waar ze wezen wilden.Men zou zich zeer vergissen, wanneer men zich van den geheelen grooten weg op Java, een denkbeeld vormde naar den maatstaf van dien weg in 't _Lebaksche_.De eigenlyke heirbaan met zyn vele zytakken, die de maarschalk Daendels met groote opoffering van volk deed aanleggen[11] is inderdaad een prachtig stuk werks, en men staat verbaasd over de geestkracht van den man die, ondanks alle bezwaren welke zyn benyders en tegenstanders in 't moederland hem in den weg legden, den onwil der bevolking en de ontevredenheid der hoofden durfde trotsen, om iets tot-stand te brengen, dat thans nog de bewondering van iederen bezoeker opwekt en verdient. Geen paardenpostery dan ook in Europa--zelfs niet in Engeland, Rusland of Hongarye--kan met die op Java worden gelyk gesteld.Over hooge bergruggen, langs diepten die u doen yzen, vliegt de zwaar bepakte reiswagen in één galop voort.De koetsier zit als op den bok genageld, uren, ja, gansche dagen achtereen, en zwaait de zware zweep met yzeren arm.Hy weet juist te berekenen waar en hoeveel hy de hollende paarden moet inhouden, om na vliegend dalen van een berghelling, ginds aan dien hoek ...  --Myn God, de weg is ... weg!We gaan in een afgrond, gilt de onervaren reiziger, daar is geen weg ...daar is de diepte!	stern
157	157	Ja, zoo schynt het.De weg kromt zich, en juist als één galopsprong verder, vasten grond zou doen verliezen aan 't voorspan, wenden zich de paarden, en slingeren het voertuig den hoek om.Ze vliegen de berghoogte op, die ge een oogenblik vroeger niet zaagt, en ... de afgrond ligt achter u. Er zyn, by zulke gelegenheid, oogenblikken dat de wagen alleen rust op de raderen aan de buitenzyde van den boog dien ge beschryft:de middelpuntvliedende kracht heeft de binnenwielen van den grond geheven.Er behoort koelbloedigheid toe, de oogen niet te sluiten, en wie voor 't eerst op Java reist, schryft aan zyn familie in Europa, dat hy in levensgevaar verkeerd heeft.Maar wie er te-huis behoort, lacht om dien angst.Het is myn doel niet, vooral niet in het begin van myn vertelling, den lezer lang bezig te houden met het beschryven van plaatsen, landschappen of gebouwen.Ik vrees te zeer hem afteschrikken door wat zweemen zou naar langdradigheid, en eerst later, als ik gevoel dat hy voor my gewonnen is, als ik uit blik en houding bemerk dat het lot van de heldin die ergens van 't balkon eener vierde verdieping springt, hem belang inboezemt, dan laat ik, met stoute verachting van alle wetten der zwaartekracht, haar zweven tusschen hemel en aarde, tot ik myn hart heb lucht gegeven in de nauwkeurige schets der schoonheden van het landschap, of van 't gebouw dat daar ergens schynt geplaatst te zyn om een voorwendsel aan de hand te doen tot een veelbladzydig vertoog over middeleeuwsche architektuur.Al die kasteelen gelyken op elkaar.	stern
158	158	Onveranderlyk zyn ze van heterogeene bouworde.Het _corps de logis_ dagteekent altyd van eenige regeeringen vroeger dan de aanhechtsels die onder dezen of genen lateren koning daarby zyn gevoegd.De torens zyn in vervallen staat ... Waarde lezer, er zyn geen torens.Een toren is een denkbeeld, een droom, een ideaal, een verzinsel, onverdragelyke grootspraak!Er zyn halve torens, en ... torentjes.De geestdryvery die torens meende te moeten zetten op de gebouwen die opgericht werden ter-eere van dezen of genen heilige, duurde niet lang genoeg om ze te voleinden, en de spits die de geloovigen naar den hemel moet wyzen, rust, gewoonlyk een paar omgangen te laag, op de massieve bazis, 'tgeen denken doet aan den man zonder dyen op de kermis.Alleen _torentjes, kleine naaldjes_ op dorpskerken, zyn afgewerkt.Het is waarlyk niet vleiend voor de westersche beschaving, dat zelden het denkbeeld om een groot werk tot-stand te brengen, zich lang genoeg heeft kunnen staande houden om dat werk voleind te zien.Ik spreek nu niet van ondernemingen welker afwerking noodig was om de kosten te dekken.	stern
159	159	Wie juist weten wil wat ik bedoel, ga den Dom te Keulen zien.Hy geve zich rekenschap van de grootsche opvatting van dat gebouw, in de ziel des bouwmeesters Gerhard von Riehl ... van 't geloof in de harten des volks, dat hem in-staat stelde dat werk aantevangen en voorttezetten ... van den invloed der denkbeelden die zùlk een kolos noodig hadden om als zichtbare voorstelling te dienen van het ongezien godsdienstig gevoel ... en hy vergelyke deze overspanning met de richting, die eenige eeuwen later het oogenblik deed geboren worden, waarop men 't werk staakte.Er ligt een diepe kloof tusschen Erwin van Steinbach en onze bouwmeesters!Ik weet dat men sedert jaren bezig is deze kloof te dempen.Ook te Keulen bouwt men weder aan den Dom.Maar zal men den afgebroken draad weer kunnen aanhechten?Zal men terugvinden in _onze_ dagen, wat _toen_ de kracht uitmaakte van kerkvoogd en bouwheer?Ik geloof het niet.Geld zal wel te bekomen zyn, en hiervoor is steen en kalk te-koop.Men kan den kunstenaar betalen, die een plan ontwerpt, en den metselaar die de steenen legt.	stern
160	160	Maar niet voor geld te-koop is 't verdwaald en toch eerbiedwaardig gevoel dat in een bouwontwerp een dichtstuk zag, een dichtstuk van graniet, dat luid sprak tot het volk, een dichtstuk in marmer, dat dáár stond als een onbewegelyk voortdurend eeuwig gebed.Op de grens tusschen _Lebak_ en _Pandeglang_ dan, was op zekeren morgen een ongewone beweging.Honderden gezadelde paarden bedekten den weg, en duizend menschen voor 't minst--wat veel was voor die plek--liepen in bedryvig wachten heen-en-weer.Hier zag men de hoofden der dorpen, en de distriktshoofden uit het _Lebaksche_, allen met hun gevolg, en te oordeelen naar den schoonen bastert-arabier die in zyn ryk tuig op den zilveren watertrens knabbelde, was ook een hoofd van hoogeren rang op deze plaats aanwezig.Dit was dan ook het geval.De Regent van _Lebak_, _Radhen Adhipatti KartaNegara_[12] had met groot gevolg _Rangkas-Betoeng_, verlaten, en ondanks zijn hoogen ouderdom de twaalf of veertien palen afgelegd, die zyn woonplaats scheiden van de grenzen der naburige afdeeling _Pandeglang_.Er werd een nieuwe adsistent-resident verwacht, en het gebruik, dat in Indie meer dan ergens kracht van wet heeft, wil dat de beambte die met het bestuur eener afdeeling belast is, feestelyk worde ingehaaldby zyn aankomst.	stern
161	161	Ook de kontroleur, een man van middelbaren leeftyd, die sedert eenige maanden na den dood van den vorigen adsistent-resident, als eerstopvolgende in rang het bestuur had waargenomen, was daar tegenwoordig. Zoodra het tydstip der komst van den nieuwen adsistent-resident bekend was, had men in-aller-yl een _pendoppo_ doen oprichten, een tafel en eenige stoelen daarheen gebracht, en eenige ververschingen gereed gezet.In deze _pendoppo_ wachtte de Regent met den kontroleur de aankomst van den nieuwen chef af. Na een hoed met breeden rand, een regenscherm, of een hollen boom, is een _pendoppo_ zeker de eenvoudigste uitdrukking van het denkbeeld:_dak_.Verbeeld u vier of zes bamboezen palen in den grond geslagen, die aan de boveneinden met elkander verbonden zyn door andere bamboes, waarop een deksel is vastgehecht van de lange bladen van den waterpalm, die in deze streken _atap_ heet, en ge zult u dusdanige _pendoppo_ kunnen voorstellen.Het is, zooals ge ziet, zoo eenvoudig mogelyk, en het moest hier dan ook slechts dienen als _pied à terre_ voor de europesche en inlandsche beambten die daar hun nieuw opperhoofd kwamen verwelkomen aan de grenzen.Ik heb me niet volkomen juist uitgedrukt, toen ik den adsistent-resident het opperhoofd, ook van den Regent, noemde.Een uitweiding over 't mechanismus van het bestuur in deze landstreken is hier, tot juist begrip van hetgeen volgen zal, noodzakelyk.[13]  	stern
162	162	Het dusgenaamd _Nederlandsch Indie_--'t adjektief _nederlandsch_ komt me eenigszins onnauwkeurig voor, doch 't werd officieel aangenomen[14]--is, wat de verhouding van het moederland tot de bevolking aangaat, te splitsen in twee zeer verschillende hoofddeelen.Een gedeelte bestaat uit stammen welker vorsten en vorstjes de opperheerschappy van Nederland als _suzerein_ erkend hebben, doch waarby nog altyd het rechtstreeksch bestuur, in meer of minder mate gebleven is in handen van de ingeboren Hoofden zelf.Een ander gedeelte, waartoe--met een zeer kleine, wellicht maar schynbare, uitzondering--geheelJava behoort, is rechtstreeks onderworpen aan Nederland.Van cyns of schatting of bondgenootschap is hier geen spraak.De _Javaan_ is _nederlandsch onderdaan_.De Koning van Nederland is zyn koning.De afstammelingen zyner vorige vorsten en heeren zyn_nederlandsche_ beambten.	stern
163	163	"Ze worden aangesteld, verplaatst, bevorderd, door den Gouverneur-generaal die in-naam van den _Koning_ regeert.De misdadiger wordt veroordeeld en gevonnisd naar een wet die van 's Gravenhage is uitgegaan.De belasting die de Javaan opbrengt, vloeit in de schatkist van _Nederland_. Van dit gedeelte slechts der nederlandsche bezittingen, dat alzoo inderdaad deel uitmaakt van het _Koningryk der Nederlanden_, zal in deze bladen hoofdzakelyk sprake zyn. Den Gouverneur-generaal staat een Raad ter-zyde, die echter op zyn besluiten geen _beslissenden_ invloed heeft.Te Batavia zyn de onderscheidene bestuurstakken verdeeld in ""departementen"" aan welker hoofd Direkteuren geplaatst zyn, die den schakel uitmaken tusschen het opperbestuur van den Gouverneur-generaal en de Residenten in de provincien.By behandeling evenwel der zaken van _politieken aard_, wenden zich deze beambten rechtstreeks tot den Gouverneur-generaal.De benaming _Resident_ is herkomstig uit den tyd toen Nederland nog slechts _middelyk"	stern
164	164	_ als _leenheer_ de bevolking beheerschte, en zich aan de hoven der nog regeerende Vorsten door _Residenten_ liet vertegenwoordigen.Die Vorsten bestaan niet meer, en de residenten zyn, als gewestelijke Gouverneurs of _Praefecten_, bestuurders van landschappen geworden.Hun werkkring is veranderd, doch de naam is gebleven.Het zyn deze residenten, die eigenlyk het nederlandsch gezag tegenover de javaansche bevolking vertegenwoordigen.Het volk kent noch den Gouverneur-generaal, noch de Raden van Indie, noch, de Direkteuren te Batavia.Het kent slechts den _Resident_, en de beambten die onder hem het besturen.Een dusdanige residentie--er zyn er, die byna een millioen zielen bevatten--is verdeeld in drie, vier of vyf afdeelingen of regentschappen, aan welker hoofd_ geplaatst zyn.Onder dezen weder wordt het bestuur uitgeoefend door kontroleurs, opzieners en een tal van andere beambten die noodig zyn voor de inning der belastingen, voor het toezicht over den landbouw, voor het oprichten van gebouwen, voor de waterstaats-werken, voor de policie en voor het rechtswezen.	stern
165	165	In elke afdeeling staat een inlandsch hoofd van hoogen rang met den titel van _Regent_, den adsistent-resident ter-zyde.Zoodanig Regent, hoewel zyn verhouding tot het bestuur en zyn werkkring geheel die is van een _bezoldigd beambte_, behoort altyd tot den hoogen adel des lands, en dikwyls tot de familie der vorsten die vroeger in dat landschap of in de nabuurschap onafhankelyk geregeerd hebben.Zeer staatkundig wordt alzoo gebruik gemaakt van hun alouden feodalen invloed--die in Azie over 't geheel van groot gewicht is, en by de meeste stammen als punt van godsdienst wordt aangemerkt--dewyl door het benoemen dezer hoofden tot beambten, een hierarchie wordt geschapen, aan welker spits het nederlandsch gezag staat, dat door den Gouverneur-generaal wordt uitgeoefend.Er is niets nieuws onder de zon.Werden niet de _Ryks-, Mark-, Gau-_, en _Burggraven_ van het duitsche Ryk evenzoo door den Keizer aangesteld, en meestal gekozen uit de Baronnen?Zonder uitweiding over den oorsprong des adels, die geheel in de natuur ligt, wensch ik toch plaats te geven aan de opmerking hoe in òns werelddeel en ginds in 't verre Indie, dezelfde oorzaken dezelfde gevolgen hadden.Een land moet op verren afstand geregeerd worden, en hiertoe zyn beambten noodig, die 't centraaal gezag vertegenwoordigen.Onder het stelsel van militaire willekeur, kozen de Romeinen hiertoe de _Praefecten_, in den aanvang gewoonlyk de bevelhebbers der legioenen die 't bedoelde land hadden ten-onder gebracht.Zulke landstreken bleven dan ook:	stern
166	166	"_, dat is:Maar toen later het centraal gezag des duitschen Ryks behoefte voelde, eenig ver gelegen volk aan zich te binden op andere wyze dan door stoffelyk overwicht alleen, zoodra een verwyderde streek werd beschouwd als door gelykheid in afkomst, taal en gewoonten tot het Ryk te behooren, deed zich de noodzakelykheid gevoelen, iemand met de leiding der zaken te belasten, die in dat land te-huis behoorde niet alleen, maar door zyn stand boven zyn medeburgers in die streken verheven was, opdat de gehoorzaamheid aan de bevelen des Keizers, gemakkelyk werde door de samengaande neiging tot onderwerping aan hem die met de uitvoering dezer bevelen belast was.Hierdoor werden dan tevens geheel of gedeeltelyk de uitgaven vermeden, voor een staand leger ten-laste der algemeene staatskas, of, zooals meestal geschiedde, ten-laste van de gewesten zelf, die door zoodanig leger moesten bewaakt worden.Zoo werden de eerste Graven gekozen uit de Baronnen des lands, en strikt genomen is dus 't woord _graaf_ geen adellyke titel, doch slechts de benaming van een met zeker _ambt_ belasten persoon.Ik geloof dan ook dat in de middeleeuwen de meening gold, dat de duitsche Keizer wel 't recht had, graven, d.i. _landschapsbestuurders_, en hertogen, d.i. _heiraanvoerders_, te benoemen, doch dat de Baronnen beweerden, wat hun geboorte aangaat, aan den Keizer gelyk te zyn en alleen van God aftehangen, behoudens de verplichting den Keizer te dienen, voor-zoo-ver deze met hun toestemming, en uit hun midden gekozen was.Een graaf bekleedde een _ambt_ waartoe hem de Keizer had geroepen.Een baron beschouwde zich als baron ""_door de genade Gods_."" De graven vertegenwoordigden den Keizer, en voerden als zoodanig _diens_ banier, d.i. den Standaard van het Ryk.Een baron bracht volk op de been onder zyn eigen vaan, als _baanderheer_.De omstandigheid nu, dat graven en hertogen gewoonlyk uit de baronnen werden gekozen, bracht te-weeg dat zy het gewicht hunner betrekking in de schaal legden by den invloed dien zy aan hun geboorte ontleenden, en hieruit schynt later, vooral toen men aan de erfelykheid dezer betrekkingen was gewoon geraakt, de voorrang ontstaan te zyn, dien deze titels hadden boven dien van baron."	stern
167	167	Nog heden-ten-dage zou menige vryheerlyke familie--zonder keizerlyk of koninklyk patent, dat is een zoodanige familie, die haren adel afleidt van het ontstaan des lands, die _altyd_ van adel was _omdat_ ze van adel was--_autochthoon_--een verheffing tot den gravenstand, als derogeerend afwyzen.Er zyn voorbeelden van.De personen die met het bestuur van zoodanig graafschap belast waren, trachtten natuurlyk van den Keizer te verkrygen dat hun zoons, of, by-gebreke daarvan, andere bloedverwanten, hen in hun betrekking zouden opvolgen.Dit geschiedde dan ook gewoonlyk, schoon ik niet geloof dat ooit het recht op deze opvolging _organisch_ is erkend geworden, althans wat deze beambten in de _Nederlanden_ aangaat, by-voorbeeld, de graven van Holland, Zeeland, Henegouwen of Vlaanderen, de hertogen van Brabant, Gelderland, enz.Het was in den beginne een gunst, weldra een gewoonte, en ten-slotte een noodzakelykheid, maar nooit werd deze erfelykheid wet.Nagenoeg op gelyke wyze--wat de keus der personen aangaat, daar hier geen spraak is van gelykheid in werkkring, hoewel ook in dit opzicht zekere overeenstemming in 't oog valt--staat aan het hoofd eener afdeeling op Java, een inlandsch beambte die den hem door het gouvernement gegeven rang met zijn _autochthoonen_ invloed verbindt, om aan den europeschen ambtenaar die 't _nederlandsch_ gezag vertegenwoordigt, het bestuur gemakkelyk te maken.Ook hier is de erfelykheid, zonder door een wet vastgesteld te zyn, tot een gewoonte geworden.	stern
168	168	Reeds by het leven van den Regent is deze zaak meestal geregeld, en 't geldt als een belooning voor dienstyver en trouw, indien men hem de toezegging geeft dat hy in zijn betrekking door zyn zoon zal worden opgevolgd.Er moeten al zeer gewichtige redenen bestaan, voor er van dezen regel wordt afgeweken, en waar dit het geval wezen mocht, kiest men toch gewoonlyk den opvolger uit de leden van dezelfde familie.De verhouding tusschen europesche ambtenaren, en dusdanige hooggeplaatste javaansche grooten, is van zeer kieschen aard.De adsistent-resident eener afdeeling is de verantwoordelyke persoon.Hy heeft zyn instruktien, en wordt verondersteld het hoofd der afdeeling te zyn.Dit belet echter niet dat de Regent, door plaatselyke kennis, door geboorte, door invloed op de bevolking, door geldelyke inkomsten en hiermede overeenstemmende levenswyze, ver boven hem verheven is.Bovendien is de Regent, als vertegenwoordiger van 't _javaansch element_ eener landstreek, en verondersteld wordende te spreken uit naam der honderd- of meer duizend zielen, die zyn regentschap bevolken, ook in de oogen van 't Gouvernement een veel belangryker persoon, dan de eenvoudige _europesche_ beambte, wiens ontevredenheid niet behoeft gevreesd te worden, daar men voor hem vele anderen in de plaats bekomen kan, terwylde minder goede stemming van een Regent wellicht de kiem zou kunnen worden van beroering of opstand. Uit dit alles vloeit dus de vreemde omstandigheid voort, dat eigenlyk de _mindere_ den _meerdere_ beveelt.	stern
169	169	De adsistent-resident gelast den Regent, hem opgaven te doen.Hy gelast hem, volk te zenden tot het arbeiden aan bruggen en wegen.Hy gelast hem, belastingen te doen innen.Hy roept hem op, zitting te nemen in den landraad, waarin hy adsistent-resident voorzit.Hy berispt hem, waar hy schuldig is aan plichtverzuim.Deze zeer eigenaardige verhouding wordt alleen mogelyk gemaakt door uiterst beleefde vormen, die evenwel noch hartelykheid, noch, waar 't noodig blyken mocht, strengheid behoeven uittesluiten en ik geloof dat de toon die in deze verhouding heerschen moet, vry wel wordt aangegeven in 't officieel voorschrift dienaangaande: de _europesche_ ambtenaar hebbe den _inlandschen_ beambte die hem ter-zyde staat, te behandelen als zyn_jonger broeder_. Maar hy vergete niet dat deze _jonger broeder_ by de ouders zeer bemind --of gevreesd--is, en dat, by voorkomend geschil, zyn meerdere jaren zouden worden in rekening gebracht als beweegreden om hem euvel te nemen dat hy zyn _jonger broeder_ niet met meer inschikkelykheid of takt behandelde.De aangeboren hoffelykheid van den javaanschen groote--zelfs de geringe Javaan is veel beleefder dan zyn europesche standgenoot--maakt evenwel deze schynbaar moeielyke verhouding dragelyker dan ze anders wezen zou.	stern
170	170	De Europeaan zy wel-opgevoed en kiesch, hy gedrage zich met vriendelyke waardigheid, en kan dan zeker zyn dat de Regent van zyn kant hem 't bestuur gemakkelyk maken zal.Het stuitend bevelen, in verzoekenden vorm geuit, wordt met stiptheid nagekomen.Het verschil in stand, geboorte, rykdom, wordt uitgewischt door den Regent zelf, die den Europeaan, als vertegenwoordiger des Konings van Nederland, tot zich opheft, en ten-slotte is een verhouding die, oppervlakkig beschouwd, botsing moest te weeg brengen, zeer dikwyls de bron van een aangenaam verkeer.Ik zeide dat dusdanige Regenten ook door rykdom den voorrang hadden boven den europeschen ambtenaar, en dit is natuurlyk.De Europeaan, als hy geroepen wordt tot het besturen eener provincie die in oppervlakte met vele duitsche hertogdommen gelyk staat, is gewoonlyk iemand van middelbaren of meer dan middelbaren leeftyd, gehuwd en vader.Hy bekleedt een ambt _om den broode_.Zyn inkomsten zyn juist voldoende, en zelfs vaak _niet_ voldoende, om aan de zynen het noodige te verschaffen.De Regent is:_Tommongong, Adhipatti_, ja zelfs _Pangerang_, d.i. javaansch prins.De vraag is voor hem niet dat hy leve, hy moet zóó leven als 't volk gewoon is dit te zien van zyn aristokratie.	stern
171	171	Waar de _Europeaan_ een huis bewoont, is dikwylsverblyf een _Kratoon_, met vele huizen en dorpen daarin.Waar de _Europeaan_ ééne vrouw heeft met drie, vier kinderen, onderhoudt _hyeen tal van vrouwen met wat daarby behoort.Waar de _Europeaan_ uitrydt, gevolgd door eenige beambten, niet meer dan er by zyn inspektiereis noodig zyn tot het geven van inlichtingen onder-weg, wordt de Regent vergezeld door de honderden die tot het gevolg behooren, dat in de oogen des volks onafscheidelyk is van zyn hoogen rang.De _Europeaan_ leeft burgerlyk, de Regent leeft --of wordt verondersteld te leven--als een vorst. Doch dit alles moet _betaald_ worden.Het nederlandsch bestuur dat zich op den invloed van die Regenten gegrondvest heeft, weet dit, en niets is dus natuurlyker dan dat het hun inkomsten heeft opgevoerd tot een hoogte die den _niet_-Indier overdreven zou voorkomen, maar inderdaad zelden voldoende is ter bestryding van de uitgaven welke aan de levenswyze van zoodanig inlandsch Hoofd verbonden zyn.Het is niet ongewoon, Regenten die twee-ja driemaal honderd duizend gulden 's jaars inkomen hebben, in geldverlegenheid te zien verkeeren.Hiertoe draagt veel by de, als 't ware vorstelyke, onverschiligheid waarmee zy hun inkomsten verspillen, hun nalatigheid in 't bewaken hunner ondergeschikten, hun koopziekte, en _vooral_ het misbruik--dat dikwyls van deze hoedanigheden gemaakt wordt door Europeanen.	stern
172	172	De inkomsten der javaansche Hoofden zou men in vier deelen kunnen splitsen.Vooreerst, het bepaald maandgeld.Vervolgens, een vaste som als schadeloosstelling voor afgekochte rechten die overgegaan zyn op 't nederlandsch bestuur.Ten-derde, een belooning in evenredigheid met de hoeveelheid der in hun regentschap voortgebrachte produkten, als koffi, suiker, indigo, kaneel, enz. En eindelyk, de willekeurige beschikking over den arbeid en de eigendommen hunner onderhoorigen.De beide laatste bronnen van inkomsten vorderen eenige opheldering.De Javaan is uit den aard der zaak landbouwer.De grond waarop hy geboren werd, die veel belooft voor weinig arbeids, lokt hem hiertoe uit, en vooral is hy met hart en ziel overgegeven aan het bebouwen zyner rystvelden, waarin hy dan ook zeer bedreven is.Hy groeit op te-midden zyner _sawah's_ en _gagah's_ en _tipar's_[15] vergezelt reeds op zeer jeugdigen leeftyd zyn vader naar 't veld, waar hy hem behulpzaam is in den arbeid met ploeg en spade, aan dammen en aan waterleidingen tot het bevochtigen zyner akkers.Hy telt zyn jaren by oogsten, hy rekent den tyd naar de kleur zyner te veld staande halmen, hy voelt zich te-huis onder de makkers die met hem _padie_ sneden[16] hy zoekt zyn vrouw onder de meisjes der _dessah_[17] die 's avends onder vroolyk gezang de ryst stampen om ze te ontdoen van den bolster ... het bezit van een paar buffels die zyn ploeg zullen trekken, is 't ideaal dat hem aanlacht ... kortom, de rystbouw is voor den Javaan, wat in de Rynstreken en in het zuiden van Frankryk, de wynoogst is. Doch daar kwamen vreemdelingen uit het Westen, die zich heer maakten van het land.	stern
173	173	Ze wenschten voordeel te doen met de vruchtbaarheid van den bodem, en gelastten den bewoner een gedeelte van zyn arbeid en van zyn tyd toetewyden aan het voortbrengen van andere zaken, die meer winst zouden afwerpen op de markten van _Europa_.Om den geringen man hiertoe te bewegen, was niet meer dan een zeer eenvoudige staatkunde noodig.Hy gehoorzaamt zyn hoofden, men had dus slechts deze hoofden te winnen door hun een gedeelte van de winst toetezeggen, en ... het gelukte volkomen. Als men let op de ontzettende massa javasche produkten die in Nederland worden te-koop geveild, kan men zich overtuigen van het doeltreffende dezer staatkunde, al vindt men ze niet edel.Want, mocht iemand vragen of de landbouwer zelf eene met deze uitkomst evenredige belooning geniet, dan moet ik hierop een ontkennend antwoord geven.De Regeering verplicht hem op _zyn_ grond aantekweeken wat _haar_ behaagt, ze straft hem wanneer hy het aldus voortgebrachte verkoopt aan wien het ook zy buiten háár, en _zyzelf_ bepaalt den prys dien ze hem daarvoor uitbetaalt.De kosten op den overvoer naar Europa, door bemiddeling van een bevoorrecht handelslichaam, _zyn_ hoog.De aan de Hoofden toegelegde aanmoedigingsgelden bezwaren daarentegen den inkoopprys, en ... daar toch ten-slotte de geheele zaak winst afwerpen_moet_, kan deze winst niet anders worden gevonden dan door juist zóóveel aan den javaan uittebetalen, dat hy niet sterve van honger, hetgeen de voortbrengende kracht der natie verminderen zou.	stern
174	174	Ook aan de europesche beambten wordt een belooning uitbetaald in evenredigheid met de opbrengst.[18]Wel wordt dus de arme Javaan voorgezweept door dubbel gezag, wel wordt hy dikwyls afgetrokken van zyn rystvelden, wel is hongersnood vaak 't gevolg van deze maatregelen, doch ... vroolyk wapperen te Batavia, te Samarang, te Soerabaja, te Passaroean, te Bezoeki, te Probolingo, te Patjitan, te Tjilatjap, de vlaggen aan boord der schepen, die beladen worden met de oogsten die Nederland ryk maken. _Hongersnood_?Op het ryke vruchtbare gezegende Java, _hongersnood_?Ja, lezer.Voor weinige jaren zyn geheele distrikten uitgestorven van honger.[19]Moeders boden hun kinderen te-koop voor spyze.Moeders hebben hun kinderen gegeten ...Maar toen heeft zich 't moederland met die zaak bemoeid.In de raadzalen der volksvertegenwoordiging is men daarover ontevreden geweest, en de toenmalige Landvoogd heeft bevelen moeten geven, dat men de uitbreiding der dusgenaamde _europesche-marktprodukten_ voortaan niet weder zou voortzetten tot hongersnood toe ...	stern
175	175	Ik ben daar bitter geworden.Wat zoudt ge denken van iemand die zulke zaken kon neerschryven_zonder_ bitterheid? My blyft over te spreken van de laatste en voornaamste soort der inkomsten van inlandsche hoofden:het willekeurig beschikken over personen en eigendommen hunner onderhoorigen. Volgens het algemeen begrip in byna geheelAzie, behoort de onderdaan met al wat hy bezit, aan den vorst.Dit is ook op Java het geval, en de afstammelingen of verwanten der vroegere vorsten maken gaarne gebruik van de onkunde der bevolking, die niet recht begrypt dat haar _Tommongong_ of _Adhipatti_ of _Pangerang_ thans een _bezoldigd ambtenaar_ is die zyn eigen en hare rechten voor een bepaald inkomen verkocht heeft, en dat dus de schraal beloonde arbeid in koffituin of suikerveld, in de plaats getreden is van de belastingen die vroeger door de heeren des lands van de opgezetenen gevorderd werden.	stern
176	176	Niets is dus gewoner dan dat honderde huisgezinnen van verren afstand worden opgeroepen om _zonder betaling_ velden te bewerken, die den Regent toebehooren.Niets is gewoner dan het onbetaald verstrekken van levensmiddelenten-behoeve der hofhouding van den Regent.En wanneer die Regent een gevallig oog mocht slaan op het paard, den buffel, de dochter, de vrouw, van den geringen man, zou men 't ongehoord vinden, als deze den onvoorwaardelyken afstand van het begeerd voorwerp weigerde. Er zyn Regenten, die van zoodanige willekeurige beschikkingen een matig gebruik maken, en niet meer van den geringen man vorderen, dan tot het ophouden van hun rang volstrekt noodig is.Anderen gaan iets verder, en geheel-en-al ontbreekt deze onwettigheid nergens.Het is dan ook moeielyk ja onmogelyk, zoodanig misbruik_ uitteroeien, daar het diep geworteld is in den aard der bevolking zelf die er onder lydt.De Javaan is gul, vooral waar het te doen is om een bewys te geven van gehechtheid aan zyn Hoofd, aan den afstammeling van hen wien zyn vaderen gehoorzaamden.Ja, hy zou meenen te-kort te doen aan den eerbied dien hy aan zyn erfelyken heer verschuldigd is, wanneer hy zonder geschenken diens _kratoon_ betrad.	stern
177	177	Zulke geschenken zyn dan ook dikwyls van zoo weinig waarde, dat het afwyzen iets vernederends zou in zich sluiten, en vaak is alzoo deze gewoonte eerder te vergelyken met de hulde van een kind dat zyn liefde tot den vader tracht te uiten door 't aanbieden van een klein geschenk, dan optevatten als schatting aan dwingelandsche willekeur.Maar ... aldus wordt door een _lief gebruik_, de afschaffing van _misbruik_ belemmerd.Indien de _aloen-aloen_[20] voor de woning van den Regent in verwilderden staat lag, zou de nabywonende bevolking hierover beschaamd wezen, en er ware veel gezags noodig om haar te _beletten_ dat plein van onkruid te reinigen, en het te brengen in een staat die met den rang des Regents overeenstemt.Hiervoor eenige betaling te geven,zou algemeen als een beleediging worden aangemerkt.Maar naast dien _aloen-aloen_, of elders, liggen _Sawah's_ die op den ploeg wachten, of op een leiding die het water daarheen moet voeren, dikwyls van mylen ver ..._ behooren den Regent.Hy roept, om _zyn_ velden te bewerken of te besproeien, de bevolking van gansche dorpen op, wier eigen _Sawah's_ evenzeer behoefte hebben aan bearbeiding ... ziedaar het _misbruik_.	stern
