	Unnamed: 0	sentences	label
2605	2605	--_Ienie	stern
2606	2606	apa toewan-toewan	stern
2607	2607	datang!	stern
2608	2608	_ riep op-eenmaal de oppasser _Dongso	stern
2609	2609	_.	stern
2610	2610	Ik zie een _mantrie_ die met zyn _toedoeng_ wuift.[31	stern
2611	2611	]  Allen stonden op.	stern
2612	2612	Duclari, die niet door zyn tegenwoordigheid in de _pendoppo_ den schyn wilde aannemen als ware ook hy aan de grenzen ter verwelkoming van den adsistent-resident, die wel zyn meerdere doch niet zyn chef, en bovendien een gek was, steeg te-paard, en reed door zyn bediende gevolgd, heen.  	stern
2613	2613	De _Adhipatti_ en Verbrugge stelden zich aan den ingang van de _pendoppo_, en zagen een door vier paarden getrokken reiswagen naderen, die weldra vry bemodderd by 't bamboezen gebouwtje stilhield.  	stern
2614	2614	Het zou moeielyk geweest zyn te raden wat er zich al zoo in dien wagen bevond, voor _	stern
2615	2615	Dongso_, geholpen door de loopers en een tal van bedienden die tot het gevolg van den Regent behoorden, al de riemen en knoopsels hadden losgemaakt, die het voertuig hielden ingesloten met een zwart lederen foedraal dat aan de diskretie herinnerde, waarmee in vroeger jaren leeuwen en tygers de stad inkwamen, toen de zoÃ¶logische tuinen nog reizende dierenspellen waren.	stern
2616	2616	Leeuwen of tygers nu waren er in den wagen niet.	stern
2617	2617	Men had alles maar zoo zorgvuldig gesloten omdat het westmoesson was, en men dus op regen moest bedacht zyn.	stern
2618	2618	Nu is 't uitstappen uit een reiswagen waarin men lang over den weg gehotst heeft, niet zoo gemakkelyk als iemand die nooit of weinig gereisd heeft, zich verbeelden zou.	stern
2619	2619	Nagenoeg als de arme _Sauriers_ uit de voorwereld, die door lang wachten ten-laatste een integreerend deel uitmaken van de klei, waarin ze aanvankelyk niet gekomen waren met het plan om er te blyven, heeft er ook by reizigers die wat nauw op-Ã©	stern
2620	2620	Ã©n	stern
2621	2621	gedrukt en in gedwongen houding, te lang in een reiswagen gezeten hebben, iets plaats, wat ik u voorstel	stern
2622	2622	_assimilatie_ te noemen.	stern
2623	2623	Men weet eindelyk niet juist meer waar 't lederen kussen van den wagen ophoudt, en waar de ikheid aanvangt, ja, het denkbeeld is me niet vreemd dat men in zulk een wagen kiespyn of kramp hebben kan, die men voor mot in 't laken aanziet, of omgekeerd.  	stern
2624	2624	"Er zyn weinig omstandigheden in de stoffelyke wereld, die den denkenden mensch geen aanleiding geven tot het maken van opmerkingen op verstandelyk gebied, en zoo heb ik myzelf dikwyls afgevraagd of niet veel dwalingen die onder ons kracht van wet hebben, veel ""scheefheden"" die wy voor ""recht"" houden, hieruit voortvloeien, dat men te lang met hetzelfde gezelschap in denzelfden reiswagen heeft gezeten?"	stern
2625	2625	Het been dat ge daar links uitsteken moest, tusschen de hoededoos en 't mandje met kersen ...	stern
2626	2626	de knie die ge tegen 't portier gedrukt hield, om de dame tegenover u niet te doen denken dat ge een aanval in den zin hadt op krinoline of deugd ...	stern
2627	2627	de gelikdoornde voet die zoo bang was voor de hakken van den _commis-voyageur_ naast u ...	stern
2628	2628	de hals dien ge zoo lang links moest wenden, omdat het drupt aan de rechterzyde	stern
2629	2629	.. zie, dat worden zoo alle ten-laatste halzen, en knieÃ«n, en voeten, die iets verdraaids bekomen.	stern
2630	2630	Ik houd het voor goed, van tyd tot-tyd eens te wisselen van wagens, zitplaats en medereizigers.	stern
2631	2631	Men kan dan zyn hals eens anders wenden, men beweegt nu-en-dan zyn knie, en misschien zit er eens een juffrouw naast ons met dansschoenen, of een jongetje wiens beentjes den grond niet raken.	stern
2632	2632	Men heeft dan meer kans om _recht_ te zien en _recht_ te loopen, zoodra men weer vasten grond onder de voeten krygt.  	stern
2633	2633	"Of er ook in den wagen, die nu voor de _pendoppo_ stilhield, zich iets verzette tegen de ""oplossing der continuiteit"" weet ik niet, maar zeker is 't dat het lang duurde voor er iets te voorschyn kwam."	stern
2634	2634	Er scheen een stryd van hoffelykheid gevoerd te worden.	stern
2635	2635	Men vernam de woorden:	stern
2636	2636	"""als 't u belieft, mevrouw!"" en ""resident!"""	stern
2637	2637	Hoe dit zy, eindelyk stapte er een heer uit, die in houding en voorkomen wel iets vertoonde dat denken deed aan de Sauriers waarvan ik zoo-even gesproken heb.	stern
2638	2638	Daar wy hem later zullen weerzien, wil ik u maar terstond zeggen dat zyn onbewegelykheid niet uitsluitend moest geweten worden aan de assimilatie met den reiswagen, want dat hy, ook als er op mylen afstands geen voertuig in de buurt was, een kalmte, een langzaamheid en een voorzichtigheid aan den dag leÃ®, die menigen Saurier jaloersch maken zou, en die in de oogen van velen de kenmerken zyn van deftigheid, bezadigdheid en wysheid.	stern
2639	2639	Hy was, zooals de meeste Europeanen in Indie, zeer bleek, hetgeen echter in die streken geenszins voor een blyk van minder goede gezondheid wordt gehouden, en hy had fyne trekken die wel getuigden van verstandelyke ontwikkeling.	stern
2640	2640	Alleen was er iets kouds in zyn blik, iets wat u denken deed aan een logarithmentafel, en hoewel zyn voorkomen over 't geheel niet onbehagelyk of terugstootend was, kon men zich toch niet onthouden van de verdenking dat zyn vry groote magere neus zich op dat gelaat verveelde, omdat er zoo weinig op voorviel.  	stern
2641	2641	Met beleefdheid bood hy zyn hand aan een dame, om haar by het uitstygen behulpzaam te zyn, en nadat deze van een heer die nog in den wagen zat, een kind had aangenomen, een klein blond jongetje van een jaar of drie, traden zy de _pendoppo_ in.	stern
2642	2642	Daarop volgde die heer zelf, en wien op Java bekend was, zou het als een byzonderheid in 't oog gevallen zyn, dat hy by 't portier wachtte om 't uitstygen gemakkelyk te maken aan een oude javaansche _baboe_.[32]	stern
2643	2643	Een drietal bedienden hadden zichzelf verlost uit het wasleÃªren kastje, dat achter den wagen was vastgeplakt als een jonge oester op den rug van zyn mama.  	stern
2644	2644	De heer die het eerst was uitgestegen, had den Regent en den kontroleur Verbrugge de hand geboden, die zy met eerbied aannamen, en in hun geheele houding was te bespeuren dat zy gevoelden zich in de tegenwoordigheid te bevinden van een gewicht persoon.	stern
2645	2645	Het was de resident van _Bantam_, de groote landstreek waarvan _Lebak_ een afdeeling, een regentschap, of, zooals men officieel zegt, een _adsistent-residentie_ is.  	stern
2646	2646	By	stern
2647	2647	't lezen van verdichte verhalen, heb ik my meermalen geÃ«rgerd over den weinigen eerbied der schryvers voor den smaak van 't publiek, en vooral was dit het geval, waar zy blyk gaven iets te willen voortbrengen dat koddig of burlesk heeten moest, om nu niet van _humor_ te spreken, een eigenaardigheid die byna doorgaande allerjammerlykst wordt verward met het _komieke_.	stern
2648	2648	Men voert een persoon sprekende in, die de taal niet verstaat of slecht uitspreekt, men laat een franschman zeggen:	stern
2649	2649	"""ka kauw na de krote krak"" of ""krietje kooit keen kare kroente kraak wek."""	stern
2650	2650	"By-gebrek aan een franschman, neemt men iemand die stamelt, of men ""schept"" een persoon die zyn stokpaardje maakt van een paar telkens wederkeerende woorden."	stern
2651	2651	"Ik heb een allerzotste vaudeville zien ""rÃ©"	stern
2652	2652	"usseeren"" omdat daarin iemand voorkwam, die gedurig zeide:"	stern
2653	2653	"""_myn naam is Meyer_."	stern
2654	2654	""" My komen zulke geestigheden wat goedkoop voor, en, om de waarheid te zeggen, ik ben boos op u als ge zoo-iets grappig vindt.  "	stern
2655	2655	Maar nu heb ikzelf u iets dergelyks voortestellen.	stern
2656	2656	Ik moet van-tyd tot-tyd iemand ten-tooneele voeren--ik zal 't zoo weinig mogelyk doen--die inderdaad een manier van spreken had, welke my doet vreezen verdacht te worden van een mislukte poging om u te doen lachen, en hierom moet ik u uitdrukkelyk verzekeren dat het niet _myn_ schuld is, als de hoogstdeftige resident van Bantam, van wien	stern
2657	2657	hier de rede is, iets zÃ³Ã³ eigenaardigs	stern
2658	2658	vertoonde in zyn wyze van spreken, dat het me moeielyk valt	stern
2659	2659	dat weertegeven, zonder den schyn op me te laden dat ik effekt van geestigheid zoek in een _tic_.	stern
2660	2660	"Hy sprak namelyk op een toon, alsof achter elk woord een punt stond, of zelfs een lang rustteeken, en ik kan de ruimte tusschen zyn woorden niet beter vergelyken dan by de stilte die er volgt op het ""amen"" na een lang gebed in de kerk, hetwelk zooals ieder weet"	stern
2661	2661	, een sein is dat men den tyd heeft tot verzitten, hoesten of neussnuiten.	stern
2662	2662	Wat hy zeide, was gewoonlyk goed overdacht, en wanneer hy zich die ontydige rustpunten had kunnen afwennen, zouden zyn zinsneden, uit een redekunstig oogpunt althans, meestal een gezond aanzien gehad hebben.	stern
2663	2663	Maar al dat afbrokkelen, dat stooterige en hobbelige, maakte het aanhooren lastig.	stern
2664	2664	Men viel er dan ook dikwyls over.	stern
2665	2665	Want gewoonlyk, als men begonnen was te antwoorden in de goedige meening dat de zin uit was, en dat hy de aanvulling van 't ontbrekende aan de scherpzinnigheid van zyn toehoorder overliet, kwamen de nog ontbrekende woorden als _trainards	stern
2666	2666	_ van een geslagen leger achteraan, en deden u gevoelen dat ge hem in de rede waart gevallen, wat altyd onaangenaam is.	stern
2667	2667	Het publiek der hoofdplaats _	stern
2668	2668	Serang_, voor-zoo-ver	stern
2669	2669	men niet in dienst stond van 't gouvernement	stern
2670	2670	"--een verhouding die den meesten iets omzichtigs geeft--noemde zyn gesprekken ""slymerig."	stern
2671	2671	""" Ik vind dit woord niet zeer smaakvol, doch moet erkennen dat het de hoofdeigenschap van des residents welsprekendheid vry juist uitdrukte.  "	stern
2672	2672	Ik heb van Max Havelaar en zyn vrouw--want dit waren de beide personen die na den resident met hun kind en de _baboe_ uit den wagen gekomen waren--nog niets gezegd, en misschien ware het voldoende, de kenschetsing van hun voorkomen en karakter aan den loop der gebeurtenissen en des lezers eigen verbeelding overtelaten.	stern
2673	2673	Daar ik evenwel nu eenmaal aan 't beschryven ben, wil ik	stern
2674	2674	u zeggen dat mevrouw Havelaar niet schoon was, dat zy echter in blik en spraak iets zeer lieftalligs bezat, en door de gemakkelyke ongedwongenheid van haar manieren het onmiskenbaar teeken gaf, dat zy in de wereld was geweest, en in de hoogere klassen der maatschappy te-huis behoorde.	stern
2675	2675	"Zy had niet dat styve en onbehagelyke van 't burgerlyk fatsoen dat, om voor ""gedistingeerd"" doortegaan, zich en anderen meent te moeten plagen met _gÃªne_, en ze hechtte dan ook niet aan veel uiterlyks wat voor sommige andere vrouwen waarde schynt te hebben."	stern
2676	2676	Ook in haar kleeding was zy een voorbeeld van eenvoudigheid.	stern
2677	2677	Een wit _baadjoe_ van moesselien, met blauwe _	stern
2678	2678	cordeliÃ¨re_--ik geloof dat men in Europa zulk een kleedingstuk _peignoir_ noemen zou--was haar reiskleed.	stern
2679	2679	Om den hals had zy een dun zyden koordje, waaraan twee kleine medaljons, die ge echter niet te zien kreegt, daar ze verscholen waren in de plooien voor hare borst.	stern
2680	2680	Overigens, de haren _Ã la chinoise_, en een kransje _	stern
2681	2681	melatti	stern
2682	2682	_ in den _	stern
2683	2683	kondeh	stern
2684	2684	_ ... ziedaar al haar toilet.[33	stern
2685	2685	]  	stern
2686	2686	Ik zeide dat ze niet schoon was, en toch wilde ik niet gaarne dat ge haar voor het tegendeel hieldt.	stern
2687	2687	"Ik hoop dat ge haar schoon vinden zult, zoodra ik gelegenheid zal hebben haar voortestellen, gloeiend van verontwaardiging over wat zy de ""miskenning van 't genie"" noemde, als haar aangebeden Max in 't spel was, of wanneer haar een denkbeeld bezielde, dat in-verband stond met het welzyn van haar kind."	stern
2688	2688	Te dikwyls reeds is er gezegd dat het gelaat de spiegel	stern
2689	2689	der ziel is, om nog prys te stellen op de portretwaarde van een onbewegelyk gezicht, dat niets heeft aftespiegelen omdat er geen ziel in weerschynt.	stern
2690	2690	Welnu, _	stern
2691	2691	zy_ had een schoone ziel, en wel moest men blind zyn, om niet ook haar gelaat voor schoon te houden als die ziel daarop te lezen stond.  	stern
2692	2692	Havelaar was een man van vyf-en-dertig jaren.	stern
2693	2693	Hy was slank, en vlug in zyn bewegingen.	stern
2694	2694	Buiten zyn korte en bewegelyke bovenlip, en zyn groote flauw-blauwe oogen die, als hy in kalme stemming was, iets droomerigs hadden, maar vuur schoten als een groot denkbeeld hem beheerschte, viel er in zyn voorkomen niets byzonders optemerken.	stern
2695	2695	Zyn blonde haren hingen	stern
2696	2696	sluik langs de slapen, en ik begryp zeer goed dat weinigen, hem voor 't eerst ziende, op het denkbeeld komen zouden iemand voor zich te hebben, die wat hoofd en hart beide aangaat tot de zeldzaamheden behoorde.	stern
2697	2697	"Hy was een ""vat vol tegenstrydigheids."""	stern
2698	2698	Scherp als een vlym, en zacht als een meisje, voelde hyzelf altyd het eerst de wonde die zyn bittere woorden geslagen hadden, en hy leed daaronder meer dan de gekwetste.	stern
2699	2699	Hy was vlug van begrip, vatte terstond het hoogste, het ingewikkeldste, speelde gaarne met de oplossing van moeielyke vragen, had daarvoor alle moeite, alle studie, alle inspanning veil ...	stern
2700	2700	en dikwyls toch begreep hy de eenvoudigste zaak niet, die een kind hem had kunnen uitleggen.	stern
2701	2701	Vol liefde voor waarheid en recht, verwaarloosde hy menigmaal zyn eenvoudigste naastbyliggende verplichtingen, om een onrecht te herstellen dat hooger of verder of dieper lag, en dat door de vermoedelyk grootere inspanning van den stryd hem meer aanlokte.	stern
2702	2702	Hy was ridderlyk en moedig, maar verspilde, als die andere Don Quichot, zyn dapperheid dikwyls op een windmolen.	stern
2703	2703	Hy gloeide van onverzadelyke eerzucht die hem alle gewone onderscheiding in 't maatschappelyk leven, als nietig deed voorkomen, en toch stelde hy zyn grootst geluk in een kalm huiselyk vergeten leven.	stern
2704	2704	Dichter in den hoogsten	stern
2705	2705	zin van 't woord, droomde hy zich zonnestelsels by een vonk, bevolkte die met schepsels van zyn maaksel, voelde zich heer van een wereld die hyzelf had in 't leven geroepen ... en kon toch zeer goed terstond daarop zonder de minste droomery een gesprek voeren over den prys van de ryst, de regels der taal, of de oekonomische voordeelen eener egyptische hoenderbroeiery.	stern
2706	2706	Geen wetenschap was hem geheel vreemd.	stern
2707	2707	Hem _ahnde_ wat hy niet wist, en hy bezat in hooge mate de gaaf om 't weinige dat hy wist--ieder weet weinig, en hy, misschien meer wetende dan sommige anderen, maakte op dezen regel geen uitzondering--om dat weinige aantewenden op een wys die de maat zyner kennis vermenigvuldigde.	stern
2708	2708	Hy was stipt en ordelyk, en daarby buitengewoon geduldig, doch juist omdat stiptheid, orde en geduld hem moeielyk vielen, daar zyn geest iets wilds had.	stern
2709	2709	Hy was langzaam en omzichtig in 't beoordeelen van zaken, hoewel dit niet zoo scheen aan wie hem zoo	stern
2710	2710	haastig	stern
2711	2711	zyn slotsommen hoorden uiten.	stern
2712	2712	Zyn indrukken waren te levendig, dan dat men ze voor duurzaam houden durfde, en toch bewees hy dikwyls dat ze duurzaam waren.	stern
2713	2713	Al wat groot en verheven was, lokte hem aan, en tegelyker-tyd was hy onnoozel en naÃ¯f als een kind.	stern
2714	2714	Hy was eerlyk, vooral waar eerlykheid in 't grootmoedige overging, en zou honderden die hy schuldig was, onbetaald laten omdat hy duizenden had weggeschonken.	stern
2715	2715	Hy was geestig en onderhoudend wanneer hy gevoelde dat zyn geest begrepen werd, maar anders stug en teruggetrokken.	stern
2716	2716	Hartelyk voor zyn vrienden, maakte hy--wat te snel soms--zyn vriend van al wat leed.	stern
2717	2717	Hy was gevoelig voor liefde en aanhankelykheid ...	stern
2718	2718	trouw aan zyn gegeven woord	stern
2719	2719	... zwak in kleinigheden, maar standvastig tot hoofdigheid toe	stern
2720	2720	, waar 't hem de moeite waard scheen karakter te toonen ...	stern
2721	2721	nederig en welwillend voor wie zyn geestelyk overwicht erkenden, doch lastig wanneer men poogde zich daartegen te verzetten ...	stern
2722	2722	rondborstig uit trots, en by vlagen achterhoudend, waar hy vreesde dat men zyn oprechtheid zou aanzien voor onverstand	stern
2723	2723	... evenzeer vatbaar voor zinnelyk als voor geestelyk genot	stern
2724	2724	... beschroomd en slecht bespraakt waar hy meende niet begrepen te worden, maar welsprekend als hy gevoelde dat zyn woorden op willigen bodem vielen ...	stern
2725	2725	traag als hy niet werd aangespoord door eenigen prikkel die voortkwam uit zyn eigen ziel, maar yverig, vurig, en doortastend waar dit wel het geval was ...	stern
2726	2726	voorts, vriendelyk, beschaafd in zyn manieren, en onberispelyk van gedrag: ziedaar nagenoeg Havelaar!  	stern
2727	2727	Ik zeg: nagenoeg.	stern
2728	2728	Want indien reeds alle bepalingen moeyelyk zyn, geldt dit vooral van de beschryving van een persoon die zeer ver van den dagelykschen grondvorm afwykt.	stern
2729	2729	Het zal dan ook wel hierom wezen, dat romandichters hun helden gewoonlyk tot duivels of engelen maken.	stern
2730	2730	Zwart of wit laat zich gemakkelyk schilderen, maar moeielyker is 't juist weergeven van schakeeringen die daartusschen liggen, wanneer men aan waarheid gebonden is en dus noch te donker noch te licht mag kleuren.	stern
2731	2731	Ik gevoel dat de schets die ik van Havelaar trachtte te geven, hoogst onvolkomen is.	stern
2732	2732	De bouwstoffen die voor me liggen, zyn van zoo uiteenloopenden aard, dat ze my door overmaat van rykdom in myn oordeel belemmeren, en ik zal dus wellicht daarop, onder het ontwikkelen der gebeurtenissen die ik wensch meetedeelen, ter-aanvulling terugkomen.	stern
2733	2733	Dit is zeker, hy was een ongewoon mensch, en wel de moeite van 't bestudeeren waardig.	stern
2734	2734	Ik bemerk nu reeds dat ik verzuimd heb als een zyner hoofdtrekken optegeven, dat hy de belachelyke en de ernstige zyde der dingen met dezelfde snelheid en te-gelykertyd opvatte, aan welke eigenschap zyn wyze van spreken, zonder dat hyzelf dit wist, een soort van _humor	stern
2735	2735	_ ontleende, die zyn toehoorders gedurig in twyfel bracht, of ze getroffen waren door 't diep gevoel dat in zyn woorden heerschte, of dat ze te lachen hadden over de koddigheid die op-eenmaal den ernst daarvan afbrak.  	stern
2736	2736	Opmerkelyk was 't dat zyn voorkomen, en zelfs zyn aandoeningen, zoo weinig sporen	stern
2737	2737	droegen van zyn doorgebracht leven.	stern
2738	2738	Het roemen op ondervinding is een belachelyke gemeenplaats geworden.	stern
2739	2739	Er zyn lieden die vyftig of zestig jaren lang meedreven met het stroompje, waarin ze beweren te zwemmen, en die van al dien tyd weinig anders zouden kunnen verhalen dan dat ze verhuisd	stern
2740	2740	zyn van de A-gracht naar de B-straat.	stern
2741	2741	Niets is gewoner dan op ervaring te hooren bogen, juist door hen die hun gryze haren zoo gemakkelyk verkregen.	stern
2742	2742	Anderen weer meenen hun aanspraken op ondervinding te mogen gronden op werkelyk ondergane lotwisseling, zonder dat echter uit iets blykt dat ze door die veranderingen werden aangegrepen in hun zieleleven.	stern
2743	2743	Ik kan me voorstellen dat het bywonen, of ondergaan zelfs, van gewichtige gebeurtenissen weinig of geen invloed heeft op zeker soort van gemoederen, die niet zyn toegerust met de vatbaarheid om indrukken optevangen en te verwerken.	stern
2744	2744	Wie hieraan twyfelt, vrage zich af of men ondervinding zou mogen toekennen aan al de bewoners van Frankryk, die veertig of vyftig jaren oud waren in 1815?	stern
2745	2745	En zy allen waren toch personen die 't belangryk drama dat in 1789 aanving, hadden zien opvoeren niet alleen, maar die zelfs in meer of min gewichtige rol, dat drama hadden meegespeeld.  	stern
2746	2746	En, omgekeerd, hoe velen ondergaan een reeks van aandoeningen, zonder dat de uiterlyke omstandigheden hiertoe schenen aanleiding te geven.	stern
2747	2747	"Men denke aan de CrusoÃ«-romans, aan Silvio Pellico's gevangenschap, aan 't allerliefste _Picciola_ van Saintine, aan den stryd in de borst eener ""oude vryster"" die haar geheel leven door, Ã©"	stern
2748	2748	Ã©	stern
2749	2749	n liefde koesterde, zonder ooit door een enkel woord te verraden wat er omging in haar hart, aan de aandoeningen van den menschenvriend die, zonder uiterlyk in den loop der gebeurtenissen betrokken te zyn, vurig belang stelt in 't welzyn van medeburger of medemensch.	stern
2750	2750	Men stelle zich voor, hoe hy beurtelings hoopt en vreest, hoe hy elke verandering gadeslaat, zich opwindt voor een schoon denkbeeld, en gloeit van verontwaardiging, als hy het ziet wegdringen en vertrappen door de velen die, voor een oogenblik althans, sterker waren dan schoone denkbeelden.	stern
2751	2751	Men denke aan den wysgeer die van uit zyn cel aan 't volk tracht te leeren wat waarheid is, als hy bemerken moet dat zyn stem overschreeuwd wordt door piÃ«tistische huichelary of gewinzoekende kwakzalvers.	stern
2752	2752	Men stelle zich Sokrates voor--niet als hy den gifbeker ledigt, want ik bedoel hier de ondervinding van 't gemoed, en niet die welke rechtstreeks door uiterlyke omstandigheden veroorzaakt wordt--hoe bitter bedroefd zyn ziel moet geweest	stern
2753	2753	"zyn, toen hy die 't goede en ware zocht, zich hoorde noemen ""een bederver der jeugd en een verachter der goden.""  "	stern
2754	2754	Of beter nog:	stern
2755	2755	"men denke aan Jezus, waar hy zoo treurig staart op Jeruzalem, en zich beklaagt ""dat het niet gewild heeft.""  "	stern
2756	2756	Zulk	stern
2757	2757	een kreet van smart--vÃ³Ã³r gifbeker of kruishout--vloeit niet uit een ongedeerd hart.	stern
2758	2758	DÃ¡Ã¡r moet geleden zyn, veel geleden, daar is _ondervonden_!  	stern
2759	2759	Deze tirade is me ontsnapt ...	stern
2760	2760	ze staat er nu eenmaal, en blyve.	stern
2761	2761	Havelaar had veel ondervonden.	stern
2762	2762	Wilt ge iets dat opweegt tegen de verhuizing van de A-gracht!	stern
2763	2763	Hy had schipbreuk geleden, meer dan eens.	stern
2764	2764	"Hy had brand, oproer, sluikmoord, oorlog, duÃ«llen, weelde, armoede, honger, cholera, liefde en ""liefden"" in zyn dagboek staan."	stern
2765	2765	Hy had vele landen bezocht, en omgang gehad met lieden van allerlei ras en stand, zeden, vooroordelen, godsdienst en gelaatskleur.  	stern
2766	2766	Wat dus de levensomstandigheden aangaat, _kon_ hy veel ondervonden hebben.	stern
2767	2767	En dat hy werkelyk veel ondervonden hÃ d, dat hy 't leven niet was doorgegaan zonder de indrukken _optevangen_ die 't hem zoo ruimschoots aanbood, daarvoor moge ons de vlugheid van zyn geest borg wezen, en de ontvankelykheid van zyn gemoed.  	stern
2768	2768	Dit nu wekte verwondering van allen die wisten of gissen konden hoeveel hy had bygewoond en geleden, dat hiervan zoo weinig op zyn gelaat te lezen was.	stern
2769	2769	Wel sprak er uit zyn trekken iets als vermoeienis, doch dit deed eer denken aan vroegrype jeugd dan aan naderenden ouderdom.	stern
2770	2770	En naderende ouderdom had het toch moeten zyn, want in IndiÃ«n is de man van vyfendertig jaar niet jong meer.  	stern
2771	2771	Ook zyn aandoeningen, zeide ik, waren jong gebleven.	stern
2772	2772	"Hy kon spelen met een kind, en als een kind, en meermalen klaagde hy dat ""kleine Max"" nog te jong was om vliegers optelaten, omdat hy ""de groote Max"" daarvan zoveel hield."	stern
2773	2773	"Met jongens sprong hy ""haasjen-over"" en hy teekende heel gaarne een patroon voor 't borduurwerk van de meisjes."	stern
2774	2774	"Zelfs nam hy dezen meermalen de naald uit de hand, en vermaakte zich met dat werk, ofschoon hy dikwyls zei dat ze wel wat beters konden dan dat ""machinale steken tellen."	stern
2775	2775	""""	stern
2776	2776	By jongelieden van achttien jaren was hy een jong student, die gaarne zyn _Patriam canimus_ zong, of _	stern
2777	2777	Gaudeamus igitur	stern
2778	2778	_	stern
2779	2779	... ja, ik ben niet geheel zeker, dat hy niet nog zeer kort geleden, toen hy met verlof te Amsterdam was, een uithangbord heeft afgebroken, dat hem niet behaagde omdat er een neger op geschilderd was, geboeid aan de voeten van een Europeaan met een lange pyp in den mond, en waaronder natuurlyk te lezen stond:	stern
2780	2780	_de rookende jonge koopman_.  	stern
2781	2781	De _baboe_ die hy uit den wagen had geholpen, geleek op alle baboes in Indie, als ze oud zyn.	stern
2782	2782	Wanneer ge deze soort van bedienden kent, behoef ik u niet te zeggen hoe zy er uitzag.	stern
2783	2783	En als gy ze niet kent, kan ik het u niet zeggen.	stern
2784	2784	Dit alleen onderscheidde haar van andere kindermeiden in Indie, dat ze zeer weinig te doen had.	stern
2785	2785	"Want mevrouw Havelaar was een voorbeeld van zorg voor haar kind, en wat er voor of met de kleine Max te doen viel, deed zyzelf, tot groote verwondering van veel andere dames, die niet goedkeurden dat men zich maakte tot ""slavin van zyn kinderen."	stern
2786	2786	"""     "	stern
2787	2787	ZEVENDE HOOFDSTUK   	stern
2788	2788	De resident van _Bantam	stern
2789	2789	_ stelde den Regent en den kontroleur aan den nieuwen adsistent-resident voor.	stern
2790	2790	Havelaar begroette beide beambten hoffelyk.	stern
2791	2791	Den kontroleur--er is altyd iets pynlyks in de ontmoeting van een nieuwen chef--zette hy door eenige vriendelyke woorden op zyn gemak, als wilde hy terstond reeds een soort van gemeenzaamheid invoeren, die 't verkeer zou gemakkelyk maken.	stern
2792	2792	Met den Regent was zyn ontmoeting	stern
2793	2793	zooals dit behoorde met een persoon die den gouden _	stern
2794	2794	pajong_	stern
2795	2795	"voert[34] maar die te-gelykertyd zyn ""jonger broeder"" wezen zou."	stern
2796	2796	Met deftige minzaamheid berispte hy hem over zyn te vurigen dienstyver, die in zÃ¹lk een weder hem tot aan de grenzen zyner afdeeling gevoerd had, 'tgeen dan ook de Regent, strikt genomen volgens de regelen der etikette, niet had behoeven te doen.  	stern
2797	2797	--Waarlyk, mynheer de _	stern
2798	2798	Adhipatti_, ik ben boos op u	stern
2799	2799	dat ge u zooveel moeite gegeven	stern
2800	2800	hebt om-mynentwil!	stern
2801	2801	Ik dacht u eerst te _	stern
2802	2802	Rangkas-Betoeng_ aantetreffen.  	stern
2803	2803	--Ik wenschte den heer adsistent-resident	stern
2804	2804	zoo spoedig mogelyk te zien om vriendschap te sluiten, zei de _Adhipatti_.  	stern
2805	2805	--Zeker, zeker, ik voel me zeer vereerd	stern
2806	2806	!	stern
2807	2807	Maar ik zie niet gaarne iemand van uw rang en uw jaren zich al te veel inspannen.	stern
2808	2808	En te-paard nogal!  	stern
2809	2809	--Ja, mynheer de adsistent-resident!	stern
2810	2810	Waar de dienst me roept, ben ik nog altyd vlug en sterk.  	stern
2811	2811	--Dit is te veel van uzelf gevergd!	stern
2812	2812	Niet waar, resident?  	stern
2813	2813	--De heer _Adhipatti_.	stern
2814	2814	Is.	stern
2815	2815	Zeer.  --Goed, maar er is een grens.  	stern
2816	2816	--Yverig, sleepte de resident achterna.  --Goed, maar er is een grens, moest Havelaar nogeens zeggen, als om 't vorige terugteslikken.	stern
2817	2817	Als u 't goed vindt, resident, zullen we plaats in den wagen maken.	stern
2818	2818	De _baboe_ kan hier blyven, we zullen haar een _tandoe_[35	stern
2819	2819	] zenden van _	stern
2820	2820	Rangkas-Betoeng_.	stern
2821	2821	Myn vrouw neemt Max op den schoot ...	stern
2822	2822	niet waar, Tine?	stern
2823	2823	En dan is er plaats genoeg.  	stern
2824	2824	--Het.	stern
2825	2825	Is.	stern
2826	2826	My.  	stern
2827	2827	--Verbrugge, we zullen ook u passage geven, ik zie niet in	stern
2828	2828	...  --WÃ¨l!	stern
2829	2829	zei de resident.  	stern
2830	2830	--Ik zie niet in waarom ge zonder noodzaak te-paard door den modder zoudt klepperen	stern
2831	2831	...	stern
2832	2832	er is plaats genoeg voor ons allen.	stern
2833	2833	We kunnen dan met-een terstond kennis maken.	stern
2834	2834	Niet waar, Tine, we zullen ons wel schikken?	stern
2835	2835	Hier, Max ...	stern
2836	2836	kyk eens, Verbrugge, is dat niet een aardig kereltje?	stern
2837	2837	Dat is myn kleine jongen ...	stern
2838	2838	dat is Max!  	stern
2839	2839	De resident had met den _Adhipatti_ in de _pendoppo_ plaats genomen.	stern
2840	2840	Havelaar riep Verbrugge om hem te vragen wien die schimmel behoorde met roode schabrak?	stern
2841	2841	En toen Verbrugge naar den ingang van de _pendoppo_ trad, om te zien welk paard hy bedoelde, legde hy dezen de hand op den schouder, en vroeg:  	stern
2842	2842	--Is	stern
2843	2843	de Regent altyd zoo dienstyverig?  	stern
